dataset,algorithm,setting,k,r,n,seeds,macro_f1_best_mean,macro_f1_best_std,macro_f1_mean_mean,macro_f1_mean_std,mia_auc_mean,mia_auc_std,trajectory_l1_mean,trajectory_l1_std,label_l1_mean,label_l1_std,target_exposure_mean,target_exposure_std,solve_time_sec_mean,solve_time_sec_std
yahoo_subset,d-fedrecovery,DSU,4,0.12,3,"42,43,44",0.7319306332455477,0.012360598911499847,0.7132540392539215,0.011550937131912064,0.4621166666666667,0.06754204040612202,1.3334667857899212,0.02439830715277184,0.19593334290114556,0.0532933871897802,0.0792398860442464,0.03600010862829941,0.7442078590393066,0.20407964535908082
yahoo_subset,d-fedrecovery,DSU,4,0.13,3,"42,43,44",0.7372804329799214,0.011530373159780808,0.7163123636882067,0.011307913242307703,0.459075,0.06932170475399464,1.3334667857899212,0.02439830715277184,0.19593334290114556,0.0532933871897802,0.0792398860442464,0.03600010862829941,0.7916109561920166,0.14713366195449998
yahoo_subset,d-fedrecovery,DSU,4,0.14,3,"42,43,44",0.7307102556860936,0.01609380904247152,0.7124447485929029,0.009823864783603021,0.45945,0.0679408780975538,1.3334667857899212,0.02439830715277184,0.19593334290114556,0.0532933871897802,0.0792398860442464,0.03600010862829941,0.7965425650278727,0.15872701356296626
yahoo_subset,d-fedrecovery,DSU,4,0.15,3,"42,43,44",0.7389418724014901,0.01735526939151904,0.7152988627157442,0.013517724308812039,0.4601833333333334,0.06666671562498201,1.3334667857899212,0.02439830715277184,0.19593334290114556,0.0532933871897802,0.0792398860442464,0.03600010862829941,0.8670699596405029,0.19570263515463288
