dataset,algorithm,seed,setting,k,r,selected_agents,selected_agents_count,macro_f1_mean,macro_f1_std,macro_f1_best,best_agent_id,mia_auc,mia_auc_std,trajectory_l1,trajectory_l2,label_l1,target_exposure,solver_success,solve_time_sec,run_dir
20newsgroups,d-federaser,42,DSU,2,0.2,5 9,2,0.3190705373058314,0.0,0.3190705373058314,5,0.5218487394957984,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.21741819381713867,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091329
20newsgroups,d-federaser,42,DSU,2,0.3,5 9,2,0.30489861016176806,0.0,0.30489861016176806,5,0.519327731092437,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.19543170928955078,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091440
20newsgroups,d-federaser,42,DSU,2,0.4,5 9,2,0.3389514896867838,0.0,0.3389514896867838,5,0.542156862745098,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.19771099090576172,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.4_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091453
20newsgroups,d-federaser,42,DSU,2,0.5,5 9,2,0.3211659272959583,0.0,0.3211659272959583,5,0.5331932773109244,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.196364164352417,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.5_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091601
20newsgroups,d-federaser,42,DSU,2,0.6,5 9,2,0.31462481962481964,0.0,0.31462481962481964,5,0.5386554621848739,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.2053384780883789,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.6_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091617
20newsgroups,d-federaser,42,DSU,2,0.7,5 9,2,0.34365022404496093,0.0,0.34365022404496093,5,0.5330532212885154,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.19294381141662598,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.7_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091725
20newsgroups,d-federaser,42,DSU,2,0.8,5 9,2,0.3390909090909091,0.0,0.3390909090909091,5,0.5225490196078432,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.195526123046875,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.8_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091743
20newsgroups,d-federaser,42,DSU,2,0.9,5 9,2,0.3805946684894054,0.0,0.3805946684894054,5,0.5054621848739496,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.1939256191253662,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora0.9_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091847
20newsgroups,d-federaser,42,DSU,2,1.0,5 9,2,0.3498861283643892,0.0,0.3498861283643892,5,0.5092436974789916,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.21442031860351562,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count2_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_091907
20newsgroups,d-federaser,42,DSU,3,0.1,1 5 9,3,0.3714667398877925,0.0003286896118875635,0.3719315771947351,9,0.500093370681606,6.602304212759524e-05,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.2800419330596924,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.1_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092009
20newsgroups,d-federaser,42,DSU,3,0.2,1 5 9,3,0.40856593406593406,0.0010515947002261346,0.4093095238095238,1,0.5284313725490195,0.0001980691263827857,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.3193645477294922,/home/xzq/private/llm-dfl-0525/artifacts/tdb_dsu_joint_k1to9_r0p1to1_seed424344_20260527/20newsgroups/d-federaser/strategy_tdb_count3_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260527_092033
