dataset,algorithm,seed,setting,k,r,selected_agents,selected_agents_count,macro_f1_mean,macro_f1_std,macro_f1_best,best_agent_id,mia_auc,mia_auc_std,trajectory_l1,trajectory_l2,label_l1,target_exposure,solver_success,solve_time_sec,run_dir
20newsgroups,d-fedosd,44,LS,,1.0,1 2 3 4 5 6 7 8 9,9,0.3848490286936603,0.05777009377505089,0.4391958711786298,3,0.504831523252576,0.025246202803893517,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedosd/strategy_full_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_005448
20newsgroups,d-fedrecovery,42,AS,1,,9,1,0.23956709956709954,0.0,0.23956709956709954,9,0.5478991596638655,0.0,2.039762527097868,0.45307675043093126,0.8528164178825124,0.3099620723904703,True,0.0233001708984375,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count1/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_201456
20newsgroups,d-fedrecovery,42,AS,2,,5 9,2,0.3292296446243814,0.0,0.3292296446243814,5,0.5009803921568627,0.0,1.0447491395929636,0.21891433101136318,0.5203704237364019,0.16737113273017817,True,0.19462060928344727,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count2/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_201526
20newsgroups,d-fedrecovery,42,AS,3,,1 5 9,3,0.5477201161411688,0.0016937085153821772,0.5489177489177489,1,0.5117647058823529,0.0003025555881609635,0.8719618899728117,0.19234285148957822,0.361292127903473,0.1782198537189435,True,0.2819204330444336,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count3/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_201538
20newsgroups,d-fedrecovery,42,AS,4,,1 4 5 9,4,0.4087468958345036,0.022461683446778697,0.4269505202399939,5,0.491421568627451,0.009860468676356078,0.6954530039646285,0.1506414881715126,0.2055154747481042,0.16184709207344153,True,0.273301362991333,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count4/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_201634
20newsgroups,d-fedrecovery,42,AS,5,,1 4 5 6 9,5,0.4463649958228905,0.05027329091648958,0.5116926406926406,6,0.48983193277310927,0.008744073354086548,0.4453575231363365,0.11477972242747723,0.18537723518460467,0.12956253328598114,True,0.2334890365600586,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count5/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_201718
20newsgroups,d-fedrecovery,42,AS,6,,1 4 5 6 7 9,6,0.4557448764685607,0.03575903104435123,0.5029040404040405,4,0.503968253968254,0.019797447073815075,0.39681604486632877,0.0951820867618739,0.1411436569135679,0.1286760066061657,True,0.20273566246032715,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count6/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_201838
20newsgroups,d-fedrecovery,42,AS,7,,1 2 3 4 5 6 9,7,0.3976175504553434,0.05372657557891387,0.5057892838155996,6,0.5168467386954781,0.010303325182798851,0.2941904964635894,0.07603063572372218,0.13792056415684398,0.126241790365386,True,0.12703561782836914,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count7/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_201958
20newsgroups,d-fedrecovery,42,AS,8,,1 2 3 4 5 6 8 9,8,0.4341026755541874,0.015763604502749995,0.4633864175040645,3,0.5082633053221288,0.019191763861309816,0.20040861765389445,0.048965187245432924,0.08808581263261699,0.13330265449937206,True,0.08130478858947754,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count8/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_202134
20newsgroups,d-fedrecovery,42,AS,9,,1 2 3 4 5 6 7 8 9,9,0.4404422726882008,0.04916950375854953,0.5227741702741703,5,0.5389044506691565,0.03058119874866584,1.8839096949108125e-15,4.103491957469961e-16,6.591949208711867e-16,0.1251586178331705,True,0.0052258968353271484,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count9/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_202333
20newsgroups,d-fedrecovery,42,LS,,0.1,1 2 3 4 5 6 7 8 9,9,0.5321854196241731,0.04667446664762253,0.5897573479152426,4,0.5535792094615624,0.014220129673589384,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.1_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_202527
20newsgroups,d-fedrecovery,42,LS,,0.2,1 2 3 4 5 6 7 8 9,9,0.5358745804991936,0.05959071130297106,0.6284595959595959,3,0.5480236539060068,0.016069857154107033,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_202805
20newsgroups,d-fedrecovery,42,LS,,0.3,1 2 3 4 5 6 7 8 9,9,0.49217022862662696,0.050205466288638,0.5493086325439267,6,0.5403050108932461,0.01863204614403683,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_202935
20newsgroups,d-fedrecovery,42,LS,,0.4,1 2 3 4 5 6 7 8 9,9,0.4888145744919438,0.03948482646616986,0.5387390387390387,6,0.5367102396514161,0.018317967148435532,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.4_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_203233
20newsgroups,d-fedrecovery,42,LS,,0.5,1 2 3 4 5 6 7 8 9,9,0.46056022353763193,0.035961739400264606,0.5049822761779283,3,0.5276221599751011,0.012899655194448993,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.5_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_203355
20newsgroups,d-fedrecovery,42,LS,,0.6,1 2 3 4 5 6 7 8 9,9,0.4295849097777913,0.03872234161364152,0.5200992063492064,3,0.5337068160597572,0.020870592709921608,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.6_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_203703
20newsgroups,d-fedrecovery,42,LS,,0.7,1 2 3 4 5 6 7 8 9,9,0.44167884280118996,0.05135583678080754,0.49805282436861387,6,0.5277933395580454,0.020146345885692214,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.7_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_203811
20newsgroups,d-fedrecovery,42,LS,,0.8,1 2 3 4 5 6 7 8 9,9,0.4414984467338979,0.048913375919871986,0.5135786435786436,5,0.5233893557422968,0.021883426701574803,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.8_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_204134
20newsgroups,d-fedrecovery,42,LS,,0.9,1 2 3 4 5 6 7 8 9,9,0.417895840611381,0.01572162771947248,0.44063046430693487,9,0.5335511982570806,0.021384547507550936,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.9_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_204227
20newsgroups,d-fedrecovery,42,LS,,1.0,1 2 3 4 5 6 7 8 9,9,0.42328184741951735,0.026102681767316862,0.46117216117216114,8,0.5337535014005602,0.019910517923827174,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed42_20251220_074624/dfu_20260526_204604
20newsgroups,d-fedrecovery,43,AS,1,,7,1,0.3257753357753358,0.0,0.3257753357753358,7,0.5500927643784788,0.0,1.9804152670965842,0.4816182626344091,0.6846242325798602,0.045900014300669686,True,0.016718149185180664,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count1/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_223528
20newsgroups,d-fedrecovery,43,AS,2,,8 9,2,0.32683101985733565,0.0,0.32683101985733565,8,0.6043599257884972,0.0,1.0793960817651627,0.2501547274049409,0.4955288220230342,0.20913882426976121,True,0.1853199005126953,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count2/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_223608
20newsgroups,d-fedrecovery,43,AS,3,,1 2 9,3,0.3132544903926483,0.0,0.3132544903926483,1,0.6121933621933623,0.00019282917886896182,0.7206862330703756,0.17495406838735802,0.43840579783217287,0.24954641327441,True,0.20608305931091309,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count3/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_223716
20newsgroups,d-fedrecovery,43,AS,4,,1 2 8 9,4,0.32004878741947707,0.04337005815171672,0.3652958152958153,8,0.6462585034013605,0.029653381400354624,0.5267495257254096,0.1238133406798929,0.26098676032797186,0.21238744919546979,True,0.19786477088928223,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count4/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_223854
20newsgroups,d-fedrecovery,43,AS,5,,1 2 3 8 9,5,0.37389093591771616,0.07947071901076284,0.516101986249045,3,0.5687693259121831,0.03474785166339502,0.43226140873842833,0.10547464223673152,0.21184296293631338,0.20449810011289066,True,0.2768104076385498,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count5/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_223912
20newsgroups,d-fedrecovery,43,AS,6,,1 3 4 5 6 9,6,0.42073273795902694,0.04527600294458904,0.5098502886002886,3,0.5665584415584415,0.06129392934922642,0.3092306548136813,0.07188121363853894,0.1662509856265711,0.1434676808717132,True,0.21623897552490234,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count6/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_224100
20newsgroups,d-fedrecovery,43,AS,7,,1 3 4 5 6 7 9,7,0.4264266925141364,0.04908072120148536,0.4873917748917749,4,0.5983081544306035,0.04706330799265974,0.18833098709602208,0.04689163189587675,0.1286371943797427,0.12470041974766724,True,0.10733342170715332,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count7/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_224156
20newsgroups,d-fedrecovery,43,AS,8,,1 2 3 4 5 6 7 9,8,0.3671803514861758,0.05543898048230398,0.4479834687729425,4,0.5905225726654298,0.04682655361492035,0.13145094323425077,0.03405304144816367,0.06904595362646736,0.13676403797517564,True,0.10782623291015625,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count8/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_224400
20newsgroups,d-fedrecovery,43,AS,9,,1 2 3 4 5 6 7 8 9,9,0.37674549407688324,0.07073257685466004,0.4738170525127047,7,0.5652442795299938,0.045995779263959154,4.188489832746001e-15,9.532526481813411e-16,2.1510571102112408e-15,0.1375915152736936,True,0.005830049514770508,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count9/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_224537
20newsgroups,d-fedrecovery,43,LS,,0.1,1 2 3 4 5 6 7 8 9,9,0.5439746674643565,0.047811144087665625,0.6036896436896437,9,0.609066859066859,0.026246747223774406,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.1_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_224757
20newsgroups,d-fedrecovery,43,LS,,0.2,1 2 3 4 5 6 7 8 9,9,0.5218175779549001,0.07383690527948934,0.5867737302257425,7,0.624939874939875,0.034565975514112626,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_225015
20newsgroups,d-fedrecovery,43,LS,,0.3,1 2 3 4 5 6 7 8 9,9,0.4538848258187872,0.07220205906963317,0.5241269841269841,4,0.6218305504019789,0.023222567342902605,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_225209
20newsgroups,d-fedrecovery,43,LS,,0.4,1 2 3 4 5 6 7 8 9,9,0.4451244626098241,0.060163522451975614,0.5100252525252525,8,0.6138596852882567,0.027277965178858624,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.4_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_225447
20newsgroups,d-fedrecovery,43,LS,,0.5,1 2 3 4 5 6 7 8 9,9,0.43196913030178247,0.06346360686949416,0.506082251082251,4,0.6008898508898509,0.036884065949841845,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.5_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_225629
20newsgroups,d-fedrecovery,43,LS,,0.6,1 2 3 4 5 6 7 8 9,9,0.437981589055225,0.06816018987588725,0.5124694749694749,8,0.5911495911495912,0.041091823113249604,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.6_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_225921
20newsgroups,d-fedrecovery,43,LS,,0.7,1 2 3 4 5 6 7 8 9,9,0.41042542924189174,0.06598801461259221,0.5357631257631257,8,0.5884181955610528,0.034476575670057026,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.7_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_230051
20newsgroups,d-fedrecovery,43,LS,,0.8,1 2 3 4 5 6 7 8 9,9,0.4075745980836031,0.0704676556433953,0.5151065601065601,8,0.5893973751116608,0.04001212283747644,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.8_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_230358
20newsgroups,d-fedrecovery,43,LS,,0.9,1 2 3 4 5 6 7 8 9,9,0.41057144105750915,0.0796808810046276,0.5183000333000333,8,0.5828523328523328,0.03927251541347634,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.9_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_230518
20newsgroups,d-fedrecovery,43,LS,,1.0,1 2 3 4 5 6 7 8 9,9,0.40182968164571725,0.06332707462666218,0.5035571373071372,8,0.5815639387067958,0.04614256518807026,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed43_20260209_075703/dfu_20260526_230834
20newsgroups,d-fedrecovery,44,AS,1,,6,1,0.20592851592851594,0.0,0.20592851592851594,6,0.5530075187969925,0.0,2.225317752890244,0.5657788196945504,0.7793462255958082,0.016709233609322173,True,0.017624855041503906,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count1/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_005818
20newsgroups,d-fedrecovery,44,AS,2,,4 6,2,0.29426129426129427,0.0,0.29426129426129427,4,0.5279448621553884,0.0,1.2189104447996375,0.27500418019305456,0.5369593460720776,0.016709233609322173,True,0.19462323188781738,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count2/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_005846
20newsgroups,d-fedrecovery,44,AS,3,,3 7 8,3,0.30123853923853927,0.0,0.30123853923853927,3,0.5307017543859649,0.00020463573456836598,0.836110849058664,0.18926157163711135,0.3951740613460245,0.07295006598978748,True,0.2531166076660156,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count3/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_005900
20newsgroups,d-fedrecovery,44,AS,4,,3 4 6 9,4,0.38525813075813076,0.027559971683553456,0.40749084249084244,6,0.5505325814536342,0.02464157147723758,0.615524266550564,0.1491490467363247,0.2684715250386215,0.08716728132618434,True,0.26219987869262695,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count4/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_005954
20newsgroups,d-fedrecovery,44,AS,5,,3 4 6 7 8,5,0.43551405986514347,0.051203615943349594,0.5239250369513527,8,0.5318796992481203,0.007769666096950024,0.4327202731959673,0.11313267560191811,0.2079413054936313,0.052715494171149443,True,0.1806635856628418,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count5/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_010041
20newsgroups,d-fedrecovery,44,AS,6,,3 4 6 7 8 9,6,0.4108263033263033,0.029869929167009795,0.4765242763772175,8,0.5317460317460317,0.014064458368360653,0.3236766286197532,0.07728491354160034,0.12240520143407749,0.07842540442346613,True,0.1375882625579834,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count6/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_010156
20newsgroups,d-fedrecovery,44,AS,7,,3 4 5 6 7 8 9,7,0.3968819103521669,0.03702473388461098,0.4412024087024086,4,0.5510562119584675,0.03399656610531837,0.17799121069185517,0.04477431918063638,0.09727722620624712,0.06594812473595067,True,0.11806082725524902,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count7/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_010320
20newsgroups,d-fedrecovery,44,AS,8,,2 3 4 5 6 7 8 9,8,0.40473623811259263,0.0422145994427029,0.501969696969697,4,0.5465538847117795,0.03886702133821296,0.11663648619958653,0.028254489938470607,0.061921669310094074,0.07407286826388293,True,0.08308768272399902,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count8/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_010454
20newsgroups,d-fedrecovery,44,AS,9,,1 2 3 4 5 6 7 8 9,9,0.4024846867958323,0.060725653989314635,0.5116054778554779,4,0.5490949596212755,0.030562444455775436,2.896988204881268e-16,7.867692934960096e-17,1.457167719820518e-16,0.08401918390738089,True,0.00546574592590332,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_tdb_count9/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_010654
20newsgroups,d-fedrecovery,44,LS,,0.1,1 2 3 4 5 6 7 8 9,9,0.573128459995075,0.03123384631398611,0.6089205969469128,1,0.5509189640768589,0.009306427347444449,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.1_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_010847
20newsgroups,d-fedrecovery,44,LS,,0.2,1 2 3 4 5 6 7 8 9,9,0.5463664412451822,0.03710690838367025,0.6146585603938545,7,0.5544555834029518,0.010258203689541263,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.2_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_011131
20newsgroups,d-fedrecovery,44,LS,,0.3,1 2 3 4 5 6 7 8 9,9,0.46500730966759374,0.04085424009825418,0.517494515288633,7,0.557323865218602,0.028225647480962276,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.3_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_011253
20newsgroups,d-fedrecovery,44,LS,,0.4,1 2 3 4 5 6 7 8 9,9,0.4532283065554569,0.03422984037841556,0.49403064256005436,9,0.5656084656084656,0.03666260692306342,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.4_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_011557
20newsgroups,d-fedrecovery,44,LS,,0.5,1 2 3 4 5 6 7 8 9,9,0.4413203704715573,0.03677227410017715,0.501117477293948,1,0.5652325257588416,0.03421040447613015,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.5_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_011707
20newsgroups,d-fedrecovery,44,LS,,0.6,1 2 3 4 5 6 7 8 9,9,0.44399843324507926,0.032575006816691204,0.4821936250883619,1,0.5561125034809246,0.030574944712425025,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.6_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_012025
20newsgroups,d-fedrecovery,44,LS,,0.7,1 2 3 4 5 6 7 8 9,9,0.4467586230212064,0.03806288374999956,0.5130466755466756,8,0.5493873572820942,0.022020098590731233,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.7_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_012125
20newsgroups,d-fedrecovery,44,LS,,0.8,1 2 3 4 5 6 7 8 9,9,0.43020291833999075,0.04666511218009913,0.481750822277138,8,0.5566694514062935,0.028428338787688197,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.8_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_012458
20newsgroups,d-fedrecovery,44,LS,,0.9,1 2 3 4 5 6 7 8 9,9,0.4361226745485448,0.05674520440652277,0.49859029859029863,4,0.5489557226399332,0.03309246246544739,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora0.9_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_012544
20newsgroups,d-fedrecovery,44,LS,,1.0,1 2 3 4 5 6 7 8 9,9,0.40946809439529797,0.054027651090288974,0.4933621933621934,4,0.5440824282929546,0.030809220799557734,,,,,,,/home/xzq/private/llm-dfl-0525/artifacts/tdb_as_ls_k1to9_r0p1to1_seed424344_20260526/20newsgroups/d-fedrecovery/strategy_full_lora1.0_topratio_ours/K10/G10_L5/alpha0.5/seed44_20260209_082328/dfu_20260527_012928
