dataset,algorithm,setting,k,r,n,seeds,macro_f1_best_mean,macro_f1_best_std,macro_f1_mean_mean,macro_f1_mean_std,mia_auc_mean,mia_auc_std,trajectory_l1_mean,trajectory_l1_std,label_l1_mean,label_l1_std,target_exposure_mean,target_exposure_std,solve_time_sec_mean,solve_time_sec_std
20newsgroups,d-federaser,DSU,5,0.6,3,"42,43,44",0.4453736296383355,0.038264248925097354,0.4166972582115939,0.03868650145143217,0.5333291530328239,0.029113614300450764,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.22492130597432455,0.036769608902148906
20newsgroups,d-federaser,DSU,5,0.7,3,"42,43,44",0.47401174923873135,0.03792186065977905,0.4209053444411837,0.04602129430880178,0.5231337894009278,0.025001252223196282,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.2132108211517334,0.03078181190527771
20newsgroups,d-federaser,DSU,5,0.8,3,"42,43,44",0.44810800310800314,0.04468144214027937,0.41789795893654647,0.04356016028912535,0.5288724038259642,0.027200317777637362,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.21814401944478354,0.03540628482938814
20newsgroups,d-federaser,DSU,5,0.9,3,"42,43,44",0.4417063573681221,0.04173960304776645,0.4068728920813544,0.04042622862978175,0.5193816729243531,0.023653205003894777,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.21595390637715658,0.03137636059043431
20newsgroups,d-federaser,DSU,5,1.0,3,"42,43,44",0.4417744836862484,0.04067199368457869,0.40913806739451736,0.04008401598292463,0.5208427932576539,0.022480071978369622,0.43677973502357736,0.006068304311647626,0.20172050120484977,0.011665690174078374,0.12892537585667374,0.06196662727527221,0.2244891325632731,0.022443592703279835
20newsgroups,d-federaser,DSU,6,0.1,3,"42,43,44",0.32597665524152936,0.024152431257541317,0.27925163311742174,0.01863094565116412,0.5550815275605192,0.030226199830981567,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18514045079549155,0.03103582578678976
20newsgroups,d-federaser,DSU,6,0.2,3,"42,43,44",0.4212988708822042,0.03191572957486512,0.38448076440391654,0.020577487817931363,0.5374330487112442,0.016917828341261987,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18322348594665527,0.036476940930005516
20newsgroups,d-federaser,DSU,6,0.3,3,"42,43,44",0.4431358991885308,0.028983680324325644,0.4050993865668788,0.029025380641082035,0.517700503912357,0.015835704400998296,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18749705950419107,0.03769815905843188
20newsgroups,d-federaser,DSU,6,0.4,3,"42,43,44",0.4629382001440825,0.0334237161632819,0.41625260519515017,0.026550577791285952,0.5130561900464599,0.009526506805350233,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18256115913391113,0.02546965235146719
20newsgroups,d-federaser,DSU,6,0.5,3,"42,43,44",0.46136388035768844,0.022777367473536175,0.4248261709816933,0.024675028301102183,0.5133000728201966,0.014367338709907234,0.3432411094332544,0.038339508080612206,0.14326661465807217,0.01796280249204623,0.116856363967115,0.027837653103649593,0.18169148763020834,0.032094818208680244
